1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.12375,1.0,0.2,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,1,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,1.0,0.2,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.12375,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.12375,0.0,0.09090909090909091,False
1.0,0,0.0,0.10526315789473684,0.09090909090909091,False
1.0,0,0.0,0.13333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.25125,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.13333333333333333,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.10526315789473684,0.09090909090909091,False
1.0,0,0.0,1.0,0.2,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.09523809523809523,0.09090909090909091,False
1.0,0,0.0,1.0,0.2,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.15,1.0,0.2,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.3333333333333333,0.09090909090909091,False
1.0,0,0.0,0.2857142857142857,0.09090909090909091,False
1.0,0,0.15,0.3333333333333333,0.09090909090909091,False
1.0,0,0.15,0.13333333333333333,0.09090909090909091,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.12375,1.0,0.1,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,1,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,1.0,0.1,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.12375,0.3333333333333333,0.1,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.12375,0.0,0.047619047619047616,False
1.0,0,0.0,0.10526315789473684,0.047619047619047616,False
1.0,0,0.0,0.13333333333333333,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.25125,0.3333333333333333,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.13333333333333333,0.047619047619047616,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.10526315789473684,0.047619047619047616,False
1.0,0,0.0,1.0,0.1,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.09523809523809523,0.047619047619047616,False
1.0,0,0.0,1.0,0.1,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.047619047619047616,False
1.0,0,0.15,1.0,0.1,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.0,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.047619047619047616,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.3333333333333333,0.1,False
1.0,0,0.0,0.2857142857142857,0.047619047619047616,False
1.0,0,0.15,0.3333333333333333,0.047619047619047616,False
1.0,0,0.15,0.13333333333333333,0.047619047619047616,False
